36,-497.783203125
37,-498.173828125
38,-498.515625
39,-498.8818359375
40,-499.19921875
41,-499.5166015625
42,-499.8095703125
43,-500.1025390625
44,-500.37109375
45,-500.615234375
46,-500.859375
47,-501.103515625
48,-501.33544921875
